"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CIRCUNSCRIPCION_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPOS_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPOS_DE_EDAD.2"
"82",7,9,7020014,2,2,0,0,0,"ILVIS ASADOBAY MAYRA ALEXANDRA                                                                      ","MUJERES",29.3068493150685,"MENOS DE 30 AÑOS","ORTIZ HERRERA BYRON ANTONIO                                                                         ","HOMBRES",28.2876712328767,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"83",7,9,7020015,3,2,0,0,0,"CORONEL CARRERA HECTOR GUSTAVO                                                                      ","HOMBRES",45.6054794520548,"DE 45 A MENOS DE 65 AÑOS","VERA VERA MAYRA ALEJANDRA                                                                           ","MUJERES",25.6042293584849,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"84",7,6,7020016,1,2,0,0,0,"ALDAZ DEL SALTO CARLOS NAPOLEON                                                                     ","HOMBRES",54.8821917808219,"DE 45 A MENOS DE 65 AÑOS","LUZURIAGA JARAMILLO MIRIAM JEANETH                                                                  ","MUJERES",45.4266337300696,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"85",7,13,7020017,1,2,0,0,0,"CAMACHO DAVILA JUAN CARLOS                                                                          ","HOMBRES",52.4976270678943,"DE 45 A MENOS DE 65 AÑOS","VILLAREAL ACURIO DENNIS MARIELA                                                                     ","MUJERES",27.0356164383562,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"86",7,13,7020018,2,2,0,0,0,"JARA ESPINOZA EVA FLORIANA                                                                          ","MUJERES",60.199812860244,"DE 45 A MENOS DE 65 AÑOS","SANCHEZ LARA EDISON ESTALIN                                                                         ","HOMBRES",20.1424657534247,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"87",7,13,7020019,3,2,0,0,0,"ARMIJOS TIPAN ANGEL GABRIEL                                                                         ","HOMBRES",63.441095890411,"DE 45 A MENOS DE 65 AÑOS","MENDOZA QUINTANA ALEXANDRA MAGALI                                                                   ","MUJERES",31.1342465753425,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"88",7,1,7020020,1,2,0,0,0,"SALTOS GALARZA JHONNY PATRICIO                                                                      ","HOMBRES",39.4684931506849,"DE 30 A MENOS DE 45 AÑOS","GUAMAN AGUAL MORAYMA JAQUELINE                                                                      ","MUJERES",25.3719889213264,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"89",7,1,7020021,2,2,0,0,0,"CRUZ LARA VANESSA DEL CARMEN                                                                        ","MUJERES",34.0082191780822,"DE 30 A MENOS DE 45 AÑOS","GUZMAN SALTOS DIEGO MAURICIO                                                                        ","HOMBRES",22.1448087431694,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"90",7,1,7020022,3,2,0,0,0,"SALTOS GALARZA EMMANUEL                                                                             ","HOMBRES",28.2599221498615,"MENOS DE 30 AÑOS","GARCIA JAMA DIANA LUISA                                                                             ","MUJERES",21.3337375552062,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"91",7,6,7020023,1,2,0,0,0,"REA MINCHALO CARMEN BEATRIZ                                                                         ","MUJERES",42.0849315068493,"DE 30 A MENOS DE 45 AÑOS","MAYORGA PUMA JUAN                                                                                   ","HOMBRES",62.372602739726,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"92",7,6,7020024,2,2,0,0,0,"GUZMAN BARCENES VICENTE BOLIVAR                                                                     ","HOMBRES",48.4648401826484,"DE 45 A MENOS DE 65 AÑOS","SEIJA GONZALEZ MARIA AUGUSTA                                                                        ","MUJERES",23.6246575342466,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"93",7,8,7030001,1,3,0,0,0,"CASTANIER JARAMILLO XAVIER HOMERO                                                                   ","HOMBRES",37.1120218579235,"DE 30 A MENOS DE 45 AÑOS","VERDUGO GONZALEZ CARMEN MARITZA                                                                     ","MUJERES",25.6779998502882,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"94",7,8,7030002,2,3,0,0,0,"FAJARDO PINOS NIDIA MARIUXI                                                                         ","MUJERES",28.8828729695337,"MENOS DE 30 AÑOS","SOLANO MOLINA CARLOS WILLIAM                                                                        ","HOMBRES",34.6986301369863,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"95",7,8,7030003,3,3,0,0,0,"URGILES QUITO CHRISTIAN FERNANDO                                                                    ","HOMBRES",32.5550041170746,"DE 30 A MENOS DE 45 AÑOS","CARANGUI PINOS MONICA MARIBEL                                                                       ","MUJERES",27.6821917808219,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"96",7,6,7030004,1,3,0,0,0,"PACHECO ORDOÑEZ BAYRON EDUARDO                                                                     ","HOMBRES",45.1284153005465,"DE 45 A MENOS DE 65 AÑOS","LOYOLA VASQUEZ RUTH ELISABETH                                                                       ","MUJERES",50.5260273972603,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"97",7,6,7030005,2,3,0,0,0,"VAZQUEZ QUEZADA SILVANA KATERINE                                                                    ","MUJERES",28.1287671232877,"MENOS DE 30 AÑOS","OCHOA MENDEZ ANDRES ESTEBAN                                                                         ","HOMBRES",36.3835616438356,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"98",7,6,7030006,3,3,0,0,0,"ABAD VERDUGO JOEL EDUARDO                                                                           ","HOMBRES",60.1834194176211,"DE 45 A MENOS DE 65 AÑOS","VELEZ OCHOA MARIA SOLEDAD                                                                           ","MUJERES",28.0301369863014,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"99",7,3,7030007,1,3,0,0,0,"ABAD VELEZ RAUL EUGENIO                                                                             ","HOMBRES",54.5095890410959,"DE 45 A MENOS DE 65 AÑOS","GUAMAN MAYANCELA MARIA MERCEDES                                                                     ","MUJERES",45.4047758065723,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
